loan_id,default_date,default_reason,unpaid_amount
61345,2023-01-16,Bankruptcy,17341.98
61351,2023-06-17,Fraud,47633.5
61358,2023-03-02,Fraud,68781.57
61359,2023-08-17,Job Loss,59448.39
61360,2023-04-24,Missed Payments,48690.31
61363,2023-09-05,Missed Payments,37647.43
61365,2023-02-27,Bankruptcy,34388.52
61368,2023-06-26,Job Loss,46319.35
61370,2023-02-10,Bankruptcy,30003.52
61371,2023-03-26,Missed Payments,57053.83
61372,2023-10-04,Bankruptcy,11661.61
61380,2023-04-22,Job Loss,17489.39
61382,2023-11-20,Job Loss,69277.03
61383,2023-09-12,Missed Payments,9581.6
61384,2023-02-21,Job Loss,30017.44
61385,2023-04-02,Missed Payments,33882.22
61386,2023-11-28,Bankruptcy,6103.47
61393,2023-07-02,Bankruptcy,18428.38
61395,2023-12-02,Job Loss,10277.63
61397,2023-07-04,Missed Payments,51884.25
61398,2023-11-11,Bankruptcy,27678.94
61401,2023-11-13,Fraud,1393.61
61404,2023-01-21,Fraud,35327.34
61405,2023-10-23,Job Loss,7140.54
61407,2023-03-05,Bankruptcy,56759.43
61411,2023-12-01,Fraud,27811.0
61412,2023-05-11,Missed Payments,55223.96
61414,2023-03-13,Fraud,69638.82
61415,2023-04-16,Bankruptcy,39730.63
61416,2023-09-13,Missed Payments,4704.02
61417,2023-03-19,Fraud,33259.37
61418,2023-07-30,Fraud,31389.54
61420,2023-04-22,Missed Payments,67925.81
61421,2023-03-10,Missed Payments,17090.31
61427,2023-07-23,Missed Payments,5769.22
61429,2023-12-16,Bankruptcy,36834.35
61433,2023-12-22,Fraud,9751.98
61435,2023-07-22,Fraud,69138.4
61440,2023-09-09,Job Loss,67514.83
61442,2023-09-25,Bankruptcy,8341.18
61445,2023-08-29,Bankruptcy,52289.33
61446,2023-02-18,Job Loss,26924.79
61450,2023-01-17,Job Loss,60895.37
61453,2023-08-03,Fraud,38980.61
61457,2023-12-23,Fraud,12286.5
61465,2023-11-01,Job Loss,50408.18
61468,2023-09-19,Job Loss,44579.36
61471,2023-05-13,Fraud,4079.67
61476,2023-01-08,Bankruptcy,28261.35
61479,2023-04-23,Fraud,53813.87
61480,2023-05-12,Job Loss,49145.89
61482,2023-09-19,Missed Payments,5209.77
61483,2023-03-11,Job Loss,52576.3
61484,2023-05-14,Bankruptcy,66151.53
61485,2023-01-17,Missed Payments,25128.52
61486,2023-02-11,Fraud,28581.5
61488,2023-04-12,Missed Payments,43907.08
61492,2023-06-29,Fraud,35034.72
61497,2023-06-14,Bankruptcy,33885.46
61498,2023-07-01,Job Loss,55167.99
61499,2023-06-17,Bankruptcy,63044.79
61501,2023-07-05,Bankruptcy,40878.51
61508,2023-09-26,Missed Payments,10473.6
61512,2023-10-18,Missed Payments,8482.35
61519,2023-10-19,Job Loss,6760.19
61523,2023-09-27,Missed Payments,57877.88
61524,2023-10-06,Job Loss,4928.55
61525,2023-05-31,Fraud,36137.71
61526,2023-04-14,Bankruptcy,34981.52
61528,2023-09-04,Fraud,53310.57
61530,2023-06-12,Fraud,4514.74
61531,2023-04-02,Job Loss,56253.59
61533,2023-08-23,Fraud,17203.64
61534,2023-04-12,Fraud,40097.94
61539,2023-09-17,Bankruptcy,21175.78
61544,2023-05-04,Missed Payments,18751.35
61547,2023-03-13,Bankruptcy,49054.86
61549,2023-01-05,Job Loss,16428.85
61550,2023-03-18,Fraud,3557.71
61551,2023-08-29,Missed Payments,56898.34
61552,2023-04-02,Missed Payments,27460.68
61553,2023-09-11,Bankruptcy,27364.74
61555,2023-10-15,Fraud,8512.39
61556,2023-12-06,Fraud,14126.71
61558,2023-05-05,Fraud,21811.09
61561,2023-06-24,Job Loss,10994.72
61563,2023-04-16,Bankruptcy,29399.72
61569,2023-07-16,Bankruptcy,52118.88
61574,2023-06-03,Bankruptcy,37199.08
61580,2023-07-19,Fraud,53828.73
61581,2023-07-06,Fraud,8385.68
61583,2023-11-15,Fraud,5909.48
61584,2023-06-09,Missed Payments,9671.21
61586,2023-05-08,Missed Payments,12462.91
61587,2023-10-05,Missed Payments,27429.63
61591,2023-01-14,Fraud,42522.42
61592,2023-07-09,Missed Payments,24715.83
61593,2023-08-18,Job Loss,40947.55
61595,2023-11-12,Bankruptcy,17139.74
61597,2023-01-22,Fraud,54507.74
61601,2023-05-28,Job Loss,33464.71
61605,2023-09-11,Missed Payments,62253.94
61609,2023-11-28,Job Loss,35270.98
61612,2023-10-06,Bankruptcy,7750.33
61616,2023-09-30,Fraud,57750.68
61619,2023-02-01,Job Loss,34265.61
61621,2023-02-06,Missed Payments,1380.28
61622,2023-04-16,Job Loss,13978.98
61623,2023-11-16,Missed Payments,13236.98
61625,2023-03-18,Job Loss,27364.64
61626,2023-01-04,Job Loss,60356.21
61627,2023-09-01,Missed Payments,63938.52
61631,2023-06-12,Fraud,21852.31
61633,2023-04-04,Job Loss,36317.44
61636,2023-02-28,Missed Payments,8383.37
61640,2023-04-09,Job Loss,14999.27
61641,2023-05-18,Fraud,50143.06
61643,2023-06-30,Job Loss,17153.21
61646,2023-03-30,Bankruptcy,12014.53
61647,2023-05-24,Missed Payments,68620.46
61649,2023-07-22,Job Loss,4673.18
61653,2023-09-10,Job Loss,16342.16
61654,2023-01-23,Job Loss,57367.11
61658,2023-06-20,Job Loss,4426.29
61661,2023-06-02,Job Loss,7095.76
61662,2023-03-25,Bankruptcy,1102.35
61663,2023-04-16,Bankruptcy,27375.93
61664,2023-10-20,Job Loss,34123.59
61665,2023-05-31,Fraud,7057.47
61668,2023-07-10,Job Loss,8224.22
61671,2023-03-05,Job Loss,15027.88
61672,2023-05-25,Missed Payments,9701.44
61674,2023-06-03,Job Loss,68983.43
61675,2023-07-22,Bankruptcy,56920.78
61682,2023-03-05,Bankruptcy,31016.15
61686,2023-12-23,Bankruptcy,47388.22
61687,2023-07-14,Fraud,24099.23
61688,2023-02-21,Job Loss,66935.99
61689,2023-10-31,Fraud,6240.76
61690,2023-04-14,Bankruptcy,17653.18
61696,2023-07-27,Bankruptcy,7033.21
61698,2023-09-13,Fraud,64574.66
61700,2023-01-27,Bankruptcy,50030.74
61701,2023-11-08,Job Loss,16563.8
61702,2023-07-05,Fraud,61687.05
61703,2023-07-05,Job Loss,28793.67
61704,2023-06-08,Bankruptcy,2183.71
61706,2023-02-16,Missed Payments,54594.99
61707,2023-08-23,Job Loss,61294.57
61708,2023-01-07,Missed Payments,49199.23
61710,2023-11-04,Bankruptcy,16651.62
61712,2023-03-27,Missed Payments,28848.07
61713,2023-11-25,Missed Payments,13724.9
61715,2023-10-18,Bankruptcy,40703.17
61716,2023-09-30,Job Loss,4036.9
61717,2023-04-25,Bankruptcy,68511.21
61718,2023-06-09,Fraud,21210.58
61719,2023-12-15,Fraud,2335.83
61720,2023-04-25,Job Loss,64017.93
61722,2023-09-25,Job Loss,68046.29
61728,2023-08-14,Bankruptcy,46718.11
61731,2023-06-05,Missed Payments,68822.99
61732,2023-10-27,Job Loss,37683.44
61734,2023-09-01,Missed Payments,39901.75
61736,2023-11-05,Bankruptcy,7303.32
61737,2023-07-25,Bankruptcy,65200.69
61739,2023-10-09,Job Loss,11027.22
61746,2023-04-17,Job Loss,42747.58
61751,2023-05-09,Fraud,9205.75
61753,2023-10-19,Fraud,36536.63
61759,2023-09-14,Missed Payments,6159.08
61766,2023-04-04,Missed Payments,65446.96
61770,2023-04-22,Missed Payments,23002.84
61771,2023-03-25,Missed Payments,47411.96
61773,2023-10-23,Job Loss,57805.56
61775,2023-03-16,Job Loss,23624.81
61776,2023-01-14,Missed Payments,15658.38
61782,2023-11-15,Bankruptcy,41496.63
61783,2023-05-16,Bankruptcy,24657.12
61784,2023-07-26,Job Loss,25625.76
61788,2023-03-27,Bankruptcy,52021.71
61792,2023-06-21,Fraud,44843.54
61793,2023-03-07,Fraud,36753.58
61798,2023-05-28,Missed Payments,9880.32
61801,2023-08-12,Bankruptcy,32053.98
61802,2023-02-01,Job Loss,10776.83
61805,2023-01-16,Fraud,8989.06
61806,2023-01-24,Bankruptcy,49452.03
61808,2023-09-15,Bankruptcy,11248.01
61810,2023-05-23,Bankruptcy,52602.02
61811,2023-08-01,Job Loss,17996.85
61812,2023-06-12,Bankruptcy,28176.67
61819,2023-12-16,Missed Payments,48840.02
61827,2023-12-20,Job Loss,44350.88
61835,2023-05-25,Fraud,51860.02
61838,2023-10-26,Missed Payments,17679.84
61840,2023-01-12,Fraud,17109.68
61841,2023-06-19,Bankruptcy,55203.88
61842,2023-09-14,Bankruptcy,43065.43
61843,2023-07-14,Job Loss,63460.13
61845,2023-09-09,Job Loss,37375.66
61846,2023-06-08,Job Loss,40431.05
61849,2023-11-02,Fraud,65769.25
61850,2023-12-19,Missed Payments,53757.13
61856,2023-03-12,Job Loss,19343.65
61857,2023-03-31,Fraud,33312.15
61858,2023-02-03,Job Loss,39070.23
61859,2023-01-06,Job Loss,68157.1
61864,2023-01-14,Bankruptcy,43880.93
61866,2023-06-01,Missed Payments,64805.78
61873,2023-01-09,Fraud,12588.46
61878,2023-12-01,Job Loss,5153.51
61882,2023-06-07,Job Loss,20211.37
61885,2023-08-29,Bankruptcy,3316.39
61887,2023-07-19,Job Loss,44571.43
61888,2023-10-01,Job Loss,9391.01
61889,2023-03-15,Missed Payments,11907.02
61892,2023-11-24,Bankruptcy,32656.98
61895,2023-04-08,Fraud,37324.43
61896,2023-05-25,Fraud,50643.91
61903,2023-10-06,Missed Payments,61533.89
61904,2023-05-11,Fraud,41001.19
61907,2023-05-05,Fraud,40818.26
61910,2023-01-25,Job Loss,65445.68
61911,2023-04-25,Job Loss,52302.35
61913,2023-03-21,Bankruptcy,8133.04
61915,2023-03-21,Job Loss,48176.07
61919,2023-11-26,Job Loss,69405.2
61920,2023-08-09,Missed Payments,43892.74
61921,2023-01-25,Missed Payments,58880.43
61922,2023-12-16,Bankruptcy,5793.22
61924,2023-02-09,Job Loss,27541.13
61926,2023-02-20,Fraud,55738.72
61934,2023-06-29,Bankruptcy,45443.38
61938,2023-12-12,Bankruptcy,41070.98
61939,2023-10-26,Missed Payments,50529.78
61940,2023-03-22,Job Loss,55895.51
61942,2023-02-07,Missed Payments,27222.52
61946,2023-12-06,Missed Payments,53348.52
61951,2023-02-08,Missed Payments,8928.29
61952,2023-04-06,Missed Payments,25173.54
61956,2023-09-11,Missed Payments,9214.56
61957,2023-03-27,Job Loss,55093.29
61961,2023-08-16,Bankruptcy,43651.88
61963,2023-12-12,Job Loss,37344.37
61967,2023-02-09,Fraud,4481.02
61968,2023-03-30,Fraud,30813.88
61969,2023-07-06,Job Loss,42682.11
61971,2023-05-11,Fraud,59157.54
61972,2023-10-27,Missed Payments,4893.56
61973,2023-02-24,Job Loss,30016.43
61974,2023-10-25,Missed Payments,21898.75
61976,2023-11-10,Missed Payments,22468.19
61981,2023-07-08,Fraud,46801.83
61982,2023-01-06,Fraud,65889.23
61983,2023-04-26,Missed Payments,27202.63
61986,2023-01-15,Missed Payments,60831.79
61988,2023-11-01,Job Loss,69569.59
61989,2023-05-01,Job Loss,23669.19
61993,2023-04-24,Missed Payments,68237.24
61994,2023-12-05,Bankruptcy,48326.99
61996,2023-07-20,Bankruptcy,52854.35
62000,2023-01-20,Bankruptcy,46340.44
62001,2023-08-17,Bankruptcy,25869.96
62004,2023-02-27,Fraud,5781.43
62005,2023-10-03,Fraud,29765.33
62007,2023-02-21,Fraud,31568.93
62009,2023-02-17,Fraud,36661.24
62010,2023-04-06,Fraud,37430.82
62011,2023-09-20,Bankruptcy,3463.92
62012,2023-10-24,Fraud,16330.44
62013,2023-06-14,Job Loss,47217.42
62014,2023-08-19,Fraud,17260.17
62016,2023-07-10,Fraud,46245.85
62018,2023-08-22,Missed Payments,18220.86
62020,2023-05-08,Missed Payments,41733.62
62021,2023-08-18,Job Loss,15739.85
62024,2023-12-21,Bankruptcy,1285.74
62025,2023-10-17,Job Loss,18527.02
62027,2023-03-08,Job Loss,21196.32
62029,2023-05-24,Missed Payments,51176.12
62031,2023-10-22,Bankruptcy,37144.83
62032,2023-10-17,Bankruptcy,42017.07
62036,2023-07-01,Bankruptcy,27334.59
62041,2023-11-29,Bankruptcy,48589.66
62042,2023-07-15,Bankruptcy,46327.84
62045,2023-05-07,Missed Payments,50682.69
62046,2023-06-19,Missed Payments,57600.47
62047,2023-08-27,Bankruptcy,50727.06
62048,2023-05-11,Bankruptcy,33256.85
62050,2023-07-24,Missed Payments,7136.21
62055,2023-01-09,Missed Payments,49857.45
62059,2023-04-19,Job Loss,4408.79
62060,2023-01-30,Fraud,7730.39
62062,2023-07-04,Missed Payments,60683.4
62063,2023-04-26,Job Loss,58918.62
62067,2023-06-27,Fraud,34551.25
62068,2023-03-01,Bankruptcy,62328.28
62070,2023-11-15,Fraud,32534.62
62072,2023-06-10,Missed Payments,32288.71
62074,2023-10-08,Job Loss,24840.88
62077,2023-09-15,Job Loss,55745.53
62078,2023-04-28,Job Loss,27389.39
62079,2023-04-26,Missed Payments,34427.91
62082,2023-10-21,Bankruptcy,62862.5
62084,2023-06-10,Job Loss,52196.85
62085,2023-07-25,Fraud,36107.17
62087,2023-12-19,Fraud,66878.35
62089,2023-02-15,Missed Payments,13496.24
62090,2023-10-13,Bankruptcy,47363.71
62092,2023-04-18,Missed Payments,54982.74
62097,2023-02-12,Fraud,31206.67
62105,2023-03-08,Bankruptcy,60117.54
62106,2023-07-18,Fraud,58580.67
62109,2023-01-16,Bankruptcy,2019.04
62110,2023-07-05,Fraud,49235.15
62111,2023-01-26,Job Loss,8084.33
62113,2023-05-13,Fraud,64800.66
62115,2023-10-24,Missed Payments,68803.41
62116,2023-07-11,Missed Payments,46830.02
62122,2023-02-07,Job Loss,24737.11
62123,2023-11-09,Job Loss,53797.66
62124,2023-01-05,Fraud,27755.27
62125,2023-01-27,Job Loss,25046.07
62126,2023-02-12,Bankruptcy,60226.94
62128,2023-07-28,Fraud,39498.14
62129,2023-06-12,Bankruptcy,68271.07
62132,2023-01-01,Fraud,56416.26
62135,2023-03-22,Missed Payments,31566.69
62136,2023-07-09,Bankruptcy,56221.36
62142,2023-05-19,Bankruptcy,53463.04
62144,2023-03-27,Job Loss,28988.9
62147,2023-08-13,Fraud,6583.18
62148,2023-12-16,Bankruptcy,8322.88
62149,2023-11-11,Bankruptcy,41207.26
62154,2023-07-08,Bankruptcy,57764.29
62155,2023-08-08,Fraud,21072.5
62157,2023-01-15,Bankruptcy,46461.77
62160,2023-11-19,Fraud,59021.53
62162,2023-11-30,Missed Payments,32927.08
62163,2023-06-21,Fraud,68308.28
62168,2023-12-02,Bankruptcy,11175.93
62169,2023-08-28,Fraud,42453.64
62176,2023-11-08,Job Loss,41305.41
62177,2023-07-05,Job Loss,64896.53
62178,2023-02-22,Missed Payments,8443.37
62179,2023-08-20,Bankruptcy,39097.76
62181,2023-09-26,Bankruptcy,34002.88
62182,2023-08-29,Job Loss,20916.08
62183,2023-06-04,Job Loss,42630.01
62185,2023-10-24,Bankruptcy,5501.92
62189,2023-05-17,Job Loss,44091.34
62191,2023-01-28,Fraud,32002.83
62192,2023-04-28,Fraud,4489.27
62194,2023-11-26,Bankruptcy,15005.21
62197,2023-08-29,Missed Payments,29904.63
62200,2023-07-21,Missed Payments,68896.34
62202,2023-08-12,Fraud,3352.22
62203,2023-02-24,Fraud,32105.49
62210,2023-04-28,Job Loss,29480.83
62211,2023-09-08,Fraud,31964.87
62215,2023-02-04,Missed Payments,43753.69
62217,2023-08-22,Missed Payments,1951.15
62218,2023-01-11,Job Loss,60037.41
62219,2023-01-18,Bankruptcy,21381.61
62222,2023-01-22,Job Loss,11899.89
62223,2023-01-08,Bankruptcy,44785.22
62224,2023-12-12,Job Loss,40147.45
62225,2023-08-25,Missed Payments,31396.73
62229,2023-06-07,Missed Payments,2804.28
62231,2023-06-05,Bankruptcy,31788.14
62235,2023-07-07,Job Loss,21197.08
62240,2023-08-12,Missed Payments,17001.93
62242,2023-02-19,Fraud,55222.87
62244,2023-06-08,Bankruptcy,37916.18
62245,2023-06-22,Job Loss,58503.15
62253,2023-01-18,Missed Payments,12186.72
62254,2023-06-13,Job Loss,66988.93
62256,2023-12-11,Bankruptcy,19436.21
62258,2023-01-22,Missed Payments,18455.67
62260,2023-11-26,Bankruptcy,69851.09
62264,2023-02-14,Bankruptcy,4675.93
62267,2023-09-16,Bankruptcy,17791.6
62268,2023-07-04,Job Loss,49552.64
62269,2023-01-29,Fraud,60875.41
62277,2023-06-08,Bankruptcy,4945.32
62279,2023-10-02,Missed Payments,29089.93
62280,2023-12-18,Bankruptcy,45579.83
62283,2023-10-14,Bankruptcy,68412.93
62284,2023-12-04,Bankruptcy,26843.26
62285,2023-08-27,Job Loss,19981.47
62288,2023-03-18,Missed Payments,22748.3
62289,2023-02-03,Bankruptcy,27090.89
62292,2023-05-08,Missed Payments,13632.35
62295,2023-05-04,Missed Payments,67245.83
62296,2023-10-29,Fraud,49749.69
62300,2023-05-18,Job Loss,45460.17
62303,2023-07-13,Bankruptcy,58773.88
62306,2023-05-20,Bankruptcy,23113.05
62310,2023-03-23,Fraud,10507.9
62312,2023-05-23,Job Loss,33626.51
62317,2023-12-24,Bankruptcy,49979.42
62318,2023-04-14,Bankruptcy,61603.07
62320,2023-04-26,Missed Payments,30789.32
62322,2023-01-05,Missed Payments,69511.9
62323,2023-03-27,Job Loss,3695.66
62325,2023-11-12,Bankruptcy,67344.09
62327,2023-09-14,Job Loss,33612.8
62330,2023-07-16,Bankruptcy,21879.93
62332,2023-08-08,Bankruptcy,35333.57
62336,2023-12-10,Fraud,53812.43
62338,2023-09-02,Bankruptcy,8124.76
62339,2023-07-14,Missed Payments,31523.2
62342,2023-06-05,Bankruptcy,26309.47
62344,2023-05-05,Fraud,69123.16
62346,2023-10-16,Job Loss,21205.42
62352,2023-10-28,Bankruptcy,59495.63
62353,2023-08-29,Bankruptcy,40189.83
62357,2023-05-10,Missed Payments,31241.2
62359,2023-07-03,Bankruptcy,7967.96
62361,2023-12-08,Missed Payments,23218.87
62362,2023-03-27,Missed Payments,25757.15
62365,2023-02-16,Bankruptcy,21002.01
62368,2023-07-08,Fraud,42373.14
62369,2023-09-12,Fraud,34905.16
62370,2023-09-13,Fraud,13850.92
62371,2023-04-22,Job Loss,3812.44
62373,2023-12-03,Bankruptcy,6608.09
62374,2023-01-08,Job Loss,69727.52
62375,2023-08-03,Job Loss,31794.62
62377,2023-05-22,Fraud,42414.39
62379,2023-11-04,Bankruptcy,10559.33
62380,2023-09-28,Job Loss,2435.49
62382,2023-12-04,Bankruptcy,32814.99
62386,2023-11-18,Job Loss,2750.19
62389,2023-05-27,Missed Payments,36514.46
62390,2023-07-07,Job Loss,13657.97
62391,2023-09-16,Fraud,54623.59
62394,2023-11-28,Job Loss,64975.22
62398,2023-10-17,Bankruptcy,5384.46
62400,2023-11-22,Job Loss,37874.49
62402,2023-09-24,Job Loss,38773.98
62404,2023-07-12,Missed Payments,23771.01
62405,2023-03-31,Bankruptcy,45949.77
62410,2023-11-17,Job Loss,13417.78
62411,2023-11-23,Job Loss,31977.69
62412,2023-12-10,Job Loss,60276.63
62414,2023-12-20,Bankruptcy,29956.09
62415,2023-07-18,Fraud,6843.06
62418,2023-01-13,Missed Payments,69938.49
62419,2023-08-04,Fraud,42953.25
62422,2023-08-06,Job Loss,28698.97
62424,2023-08-01,Bankruptcy,61381.51
62425,2023-06-01,Job Loss,47351.75
62427,2023-11-17,Job Loss,5958.29
62428,2023-10-17,Job Loss,45188.89
62433,2023-08-09,Fraud,22867.82
62440,2023-11-29,Bankruptcy,17125.69
62444,2023-02-05,Missed Payments,43679.32
62445,2023-03-23,Fraud,47452.46
62447,2023-11-17,Bankruptcy,17601.72
62452,2023-02-26,Job Loss,26855.13
62454,2023-07-13,Missed Payments,51153.04
62455,2023-04-10,Job Loss,20209.0
62457,2023-10-09,Missed Payments,67799.41
62461,2023-07-09,Missed Payments,32040.68
62462,2023-05-09,Missed Payments,62245.98
62463,2023-11-15,Missed Payments,1560.78
62467,2023-11-28,Bankruptcy,59681.55
62468,2024-01-01,Fraud,3941.58
62470,2023-10-07,Missed Payments,9664.06
62474,2023-07-20,Job Loss,58552.46
62475,2023-05-19,Fraud,62369.34
62478,2023-07-11,Missed Payments,58400.63
62480,2023-03-27,Missed Payments,27426.97
62484,2023-12-23,Job Loss,12114.56
62486,2023-02-26,Missed Payments,65996.65
62488,2023-08-20,Bankruptcy,47316.16
62489,2023-09-17,Bankruptcy,50837.5
62490,2023-01-05,Missed Payments,22766.41
62491,2023-10-28,Job Loss,42469.29
62493,2023-08-09,Bankruptcy,16524.16
62494,2023-08-11,Bankruptcy,62657.63
62495,2023-03-23,Job Loss,47076.85
62498,2023-02-03,Missed Payments,50522.57
62500,2023-05-09,Bankruptcy,17994.08
62502,2023-10-07,Job Loss,56821.98
62504,2023-08-29,Job Loss,66854.09
62505,2023-01-16,Bankruptcy,53359.76
62510,2023-11-25,Fraud,67354.81
62515,2023-09-04,Fraud,18635.43
62518,2023-08-15,Fraud,48810.06
62519,2023-06-12,Job Loss,35734.17
62523,2023-02-20,Missed Payments,17817.05
62524,2023-10-09,Fraud,36943.44
62526,2023-06-16,Missed Payments,58941.61
62527,2023-11-13,Bankruptcy,48245.95
62528,2023-12-30,Missed Payments,14551.31
62529,2023-04-07,Fraud,46932.05
62530,2023-09-12,Fraud,42683.09
62536,2023-12-02,Job Loss,40793.91
62539,2023-12-12,Fraud,10994.97
62544,2023-10-22,Missed Payments,36660.78
62546,2023-07-24,Bankruptcy,39581.76
62552,2023-04-02,Missed Payments,11707.93
62553,2023-09-29,Bankruptcy,64998.55
62556,2023-06-08,Fraud,14379.78
62565,2023-05-09,Fraud,25372.14
62567,2023-03-02,Bankruptcy,13714.78
62569,2023-06-20,Bankruptcy,18043.58
62570,2023-04-11,Fraud,55395.06
62572,2023-05-17,Bankruptcy,7415.15
62575,2023-11-19,Job Loss,5111.79
62579,2023-01-18,Bankruptcy,42824.2
62580,2023-03-28,Missed Payments,23621.67
62584,2023-06-17,Fraud,22597.62
62590,2023-04-02,Job Loss,61616.31
62596,2023-07-10,Fraud,37718.73
62599,2023-12-03,Fraud,17081.07
62603,2023-10-07,Missed Payments,47358.08
62604,2023-04-03,Fraud,10634.01
62606,2023-02-07,Fraud,31614.5
62608,2023-04-29,Missed Payments,38604.32
62609,2023-08-26,Fraud,15030.3
62611,2023-05-17,Fraud,37642.51
62613,2023-07-02,Fraud,25045.88
62617,2023-06-11,Bankruptcy,20469.69
62620,2023-07-18,Missed Payments,16529.09
62623,2023-10-31,Job Loss,7156.7
62628,2023-01-20,Bankruptcy,29334.75
62630,2023-10-14,Missed Payments,40993.6
62631,2023-02-09,Missed Payments,12858.3
62632,2023-05-18,Bankruptcy,12500.01
62634,2023-01-31,Missed Payments,30109.48
62636,2023-02-18,Bankruptcy,69453.74
62637,2023-05-29,Job Loss,10324.95
62638,2023-05-05,Fraud,35209.32
62640,2023-03-23,Job Loss,53107.53
62642,2023-11-30,Bankruptcy,42433.0
62645,2023-12-31,Missed Payments,20892.03
62646,2023-05-17,Job Loss,48421.86
62647,2023-02-18,Job Loss,8075.02
62649,2023-12-11,Fraud,13366.37
62650,2023-09-23,Missed Payments,19419.61
62654,2023-09-21,Fraud,19977.96
62657,2023-12-23,Job Loss,47784.56
62660,2023-08-24,Job Loss,15975.54
62661,2023-05-11,Missed Payments,48587.85
62664,2023-07-08,Fraud,60711.51
62669,2023-05-09,Bankruptcy,31847.07
62670,2023-11-09,Missed Payments,44673.88
62672,2023-09-17,Fraud,52274.8
62676,2023-09-24,Job Loss,52957.0
62678,2023-08-24,Bankruptcy,56415.24
62680,2023-04-12,Job Loss,22110.92
62684,2023-11-10,Bankruptcy,57687.32
62685,2023-08-05,Job Loss,52053.34
62689,2023-11-03,Fraud,11989.25
62690,2023-08-30,Bankruptcy,60896.61
62692,2023-05-23,Fraud,22844.68
62695,2023-12-19,Missed Payments,4226.69
62705,2023-10-03,Bankruptcy,10093.44
62708,2023-11-10,Fraud,68411.78
62715,2023-01-27,Bankruptcy,21244.05
62716,2023-03-26,Fraud,44419.02
62717,2023-07-12,Fraud,41499.66
62720,2023-10-24,Missed Payments,31898.4
62721,2023-08-11,Job Loss,7205.94
62727,2023-11-10,Missed Payments,56045.37
62731,2023-11-21,Fraud,3845.79
62732,2023-01-30,Job Loss,34159.11
62734,2023-05-12,Missed Payments,60086.87
62735,2023-07-07,Fraud,67635.78
62736,2023-03-12,Fraud,54216.67
62740,2023-11-28,Bankruptcy,64197.27
62741,2023-06-07,Missed Payments,22187.8
62746,2023-05-02,Job Loss,41844.04
62747,2023-12-25,Bankruptcy,15925.96
62750,2023-06-18,Bankruptcy,64373.41
62753,2023-08-06,Bankruptcy,48531.0
62760,2023-07-26,Bankruptcy,27263.84
62761,2023-06-13,Missed Payments,61107.04
62762,2023-04-08,Fraud,37616.48
62765,2023-04-02,Fraud,57508.27
62771,2023-02-27,Job Loss,50481.79
62772,2023-05-15,Fraud,61713.32
62773,2023-08-14,Missed Payments,60961.88
62774,2023-11-26,Bankruptcy,33064.25
62777,2023-10-15,Bankruptcy,1675.05
62778,2023-11-15,Fraud,46550.59
